Equipment ID,Front Liner?,Source Locations,Product Group,Face Hole Drilled,Ream Hole Drilled,Hole Length,Charged Holes,Advance,Wet Holes,Activity,Shift Date,Shift Type,Week,Site Id
DD065,Yes,9023 GIB ACC,,0,0,0,,0,0,Waste Development >5.2m,4/07/2021,Day 12Hr,210,WBINC
DD023,Yes,8850 FTN ODS 1,,59,6,4.3,59,4,0,Ore Development <5.2m,4/07/2021,Day 12Hr,210,WBINC
DD065,Yes,8922 GIB SMP 1,,52,6,3.3,52,4,0,Waste Development <5.2m,4/07/2021,Day 12Hr,210,WBINC
INC_GROUT1,,8922 GIB PFC,,0,0,0,0,0,0,Ore Development <5.2m,4/07/2021,Day 12Hr,210,WBINC
DD065,Yes,8922 GIB PFC,,0,0,0,,0,0,Waste Development <5.2m,4/07/2021,Day 12Hr,210,WBINC
DD016,Yes,8982 GIB EWA,,0,0,0,,0,0,Waste Development <5.2m,4/07/2021,Day 12Hr,210,WBINC
DD036,Yes,8810 FTN EWA,,0,0,0,,0,0,Face Support,4/07/2021,Day 12Hr,210,WBINC
DD065,Yes,8982 GIB EWA,,66,6,4.3,,0,0,Waste Development >5.2m,4/07/2021,Day 12Hr,210,WBINC
DD036,Yes,8830 FTN ODS,,0,0,0,,0,0,Ore Development >5.2m,4/07/2021,Day 12Hr,210,WBINC
DD023,Yes,8850 FTN ODN 1,,61,6,4.3,61,4,0,Ore Development >5.2m,4/07/2021,Day 12Hr,210,WBINC
DD016,Yes,8982 GIB EWA,,0,0,4.3,,0,0,Face Support,4/07/2021,Day 12Hr,210,WBINC
DD016,Yes,8962 GIB ODS 3,,0,0,0,,0,0,Face Support,4/07/2021,Day 12Hr,210,WBINC
DD036,Yes,8810 FTN DEC,,68,6,4.3,68,4,0,Decline Development,4/07/2021,Day 12Hr,210,WBINC
DD016,Yes,8942 GIB ODN 1,,0,0,0,,0,0,Face Support,4/07/2021,Day 12Hr,210,WBINC
DD036,Yes,8810 FTN EWA S,,0,0,0,,0,0,Face Support,4/07/2021,Day 12Hr,210,WBINC
DD023,Yes,8850 FTN ODS 1,,0,0,0,,0,0,Ore Development <5.2m,4/07/2021,Day 12Hr,210,WBINC
INC_GROUT1,,9002 GIB 27,,0,0,0,,0,0,Ore Development >5.2m,4/07/2021,Day 12Hr,210,WBINC
DD036,No,8830 FTN ODN 1,,0,0,0,,0,0,Ore Development >5.2m,4/07/2021,Night 12Hr,210,WBINC
DD065,Yes,8982 GIB EWA,,61,6,4.3,66,4,0,Waste Development >5.2m,4/07/2021,Night 12Hr,210,WBINC
DD036,No,8830 FTN ODS,,0,0,0,,0,0,Ore Development >5.2m,4/07/2021,Night 12Hr,210,WBINC
DD065,Yes,8922 GIB PFC,,0,0,0,,0,0,Face Support,4/07/2021,Night 12Hr,210,WBINC
DD023,Yes,8830 FTN ODN 1,,0,0,0,,0,0,Electrical Cuddy,4/07/2021,Night 12Hr,210,WBINC
DD065,Yes,9023 GIB ACC,,61,6,4.3,61,4,0,Waste Development >5.2m,4/07/2021,Night 12Hr,210,WBINC
DD016,No,8962 GIB ODS 1,,0,0,0,,0,0,Ore Development <5.2m,4/07/2021,Night 12Hr,210,WBINC
INC_GROUT1,,9002 GIB 27,,0,0,0,0,0,0,Ore Development <5.2m,4/07/2021,Night 12Hr,210,WBINC
DD065,Yes,8922 GIB,,0,0,0,,0,0,Decline Development,4/07/2021,Night 12Hr,210,WBINC
DD016,No,8982 GIB 51,,0,0,0,,0,0,Ore Development <5.2m,4/07/2021,Night 12Hr,210,WBINC
DD023,Yes,8830 FTN ODN 1,,66,6,4.3,66,4,0,Ore Development >5.2m,4/07/2021,Night 12Hr,210,WBINC
DD016,No,8962 GIB ODS 1,,61,6,4.3,61,4,0,Ore Development <5.2m,4/07/2021,Night 12Hr,210,WBINC
DD023,Yes,8890 FTN ODS 4,,61,6,4.3,61,4,0,Ore Development <5.2m,5/07/2021,Day 12Hr,210,WBINC
DD065,Yes,GIBSON DECLINE,,0,0,0,,0,0,Decline Development,5/07/2021,Day 12Hr,210,WBINC
DD036,Yes,8850 FTN ODN 1,,0,0,0,,0,0,Face Support,5/07/2021,Day 12Hr,210,WBINC
INC_GROUT1,,9002 GIB 27,,0,0,0,,0,0,Ore Development >5.2m,5/07/2021,Day 12Hr,210,WBINC
DD016,Yes,8982 GIB RAA N,,0,0,0,,0,0,Waste Development <5.2m,5/07/2021,Day 12Hr,210,WBINC
DD065,Yes,9002 GIB SD 45,,0,0,0,,0,0,Ore Development <5.2m,5/07/2021,Day 12Hr,210,WBINC
DD023,Yes,8810 STC FTN,,0,0,0,,0,0,Waste Development >5.2m,5/07/2021,Day 12Hr,210,WBINC
DD036,Yes,8850 FTN ODS 1,,0,0,0,,0,0,Ore Development <5.2m,5/07/2021,Day 12Hr,210,WBINC
DD036,Yes,8890 FTN ODS 4,,0,0,0,,0,0,Ore Development <5.2m,5/07/2021,Day 12Hr,210,WBINC
INC_GROUT1,,8922 GIB PFC,,0,0,0,,0,0,Ore Development >5.2m,5/07/2021,Day 12Hr,210,WBINC
DD023,Yes,8830 FTN ODS,,61,6,4.3,61,4,0,Ore Development >5.2m,5/07/2021,Day 12Hr,210,WBINC
INC_GROUT1,,8950 FTN 65,,0,0,0,,0,0,Ore Development >5.2m,5/07/2021,Day 12Hr,210,WBINC
DD016,Yes,8982 GIB 51,,0,0,0,,0,0,Ore Development >5.2m,5/07/2021,Day 12Hr,210,WBINC
DD023,Yes,8850 FTN ODS 1,,59,6,4.3,,0,0,Ore Development <5.2m,5/07/2021,Day 12Hr,210,WBINC
DD065,Yes,GIBSON DECLINE,,50,0,4.3,,0,0,Decline Development,5/07/2021,Day 12Hr,210,WBINC
DD023,Yes,8810 FTN EWA,,0,0,0,,0,0,Waste Development <5.2m,5/07/2021,Night 12Hr,210,WBINC
DD065,Yes,GIBSON DECLINE,,28,6,4.3,76,4,0,Decline Development,5/07/2021,Night 12Hr,210,WBINC
DD023,Yes,8810 FTN DEC,,0,0,0,,0,0,Waste Development >5.2m,5/07/2021,Night 12Hr,210,WBINC
DD016,No,8942 GIB ODN 2,,61,6,4.3,,0,0,Ore Development <5.2m,5/07/2021,Night 12Hr,210,WBINC
DD036,No,8850 FTN ODN 1,,0,0,0,,0,0,Ore Development >5.2m,5/07/2021,Night 12Hr,210,WBINC
DD016,No,9002 GIB EXP S,,0,0,0,,0,0,Waste Development <5.2m,5/07/2021,Night 12Hr,210,WBINC
DD016,No,8962 GIB ODS 1,,0,0,0,,0,0,Ore Development <5.2m,5/07/2021,Night 12Hr,210,WBINC
DD065,Yes,8962 GIB ODS 1,,59,6,4.3,59,4,0,Ore Development <5.2m,5/07/2021,Night 12Hr,210,WBINC
DD023,Yes,8810 FTN DEC,,74,6,4.3,74,4,0,Waste Development >5.2m,5/07/2021,Night 12Hr,210,WBINC
DD065,Yes,8982 GIB EWA,,0,0,0,,0,0,Decline Development,5/07/2021,Night 12Hr,210,WBINC
DD065,Yes,9002 GIB SD 45,,59,6,4.3,59,4,0,Ore Development <5.2m,5/07/2021,Night 12Hr,210,WBINC
DD065,Yes,8922 GIB PFC,,59,6,4.3,59,4,0,Waste Development <5.2m,5/07/2021,Night 12Hr,210,WBINC
DD023,Yes,8850 FTN ODS 1,,61,6,4.3,61,4,0,Ore Development >5.2m,5/07/2021,Night 12Hr,210,WBINC
DD036,No,8830 FTN ODN 1,,0,0,0,,0,0,Ore Development >5.2m,5/07/2021,Night 12Hr,210,WBINC
INC_GROUT1,,8950 FTN 65,,0,0,0,0,0,0,Ore Development >5.2m,5/07/2021,Night 12Hr,210,WBINC
DD036,No,8850 FTN ODN 1,,66,6,4.3,66,4,0,Ore Development >5.2m,5/07/2021,Night 12Hr,210,WBINC
INC_GROUT1,,8922 GIB PFC,,0,0,4.3,0,0,0,Waste Development >5.2m,5/07/2021,Night 12Hr,210,WBINC
DD036,Yes,8830 FTN ODN 1,,0,0,0,,0,0,Ore Development >5.2m,6/07/2021,Day 12Hr,210,WBINC
DD065,Yes,8982 GIB EWA,,0,0,0,,0,0,Stripping,6/07/2021,Day 12Hr,210,WBINC
DD036,Yes,8810 FTN DEC,,0,0,0,,0,0,Decline Development,6/07/2021,Day 12Hr,210,WBINC
DD065,Yes,8982 GIB EWA,,0,0,0,,0,0,Decline Development,6/07/2021,Day 12Hr,210,WBINC
DD065,Yes,9023 GIB ACO,,0,0,0,,0,0,Waste Development >5.2m,6/07/2021,Day 12Hr,210,WBINC
INC_GROUT1,,8982 GIB SD 51,,0,0,0,,0,0,Ore Development >5.2m,6/07/2021,Day 12Hr,210,WBINC
DD023,Yes,8830 FTN ODN 1,,62,6,4.3,62,4,0,Ore Development >5.2m,6/07/2021,Day 12Hr,210,WBINC
DD065,Yes,9023 GIB ACO,,57,0,4.3,,0,0,Waste Development >5.2m,6/07/2021,Day 12Hr,210,WBINC
DD023,Yes,8810 FTN EWA,,0,0,0,,0,0,Waste Development <5.2m,6/07/2021,Day 12Hr,210,WBINC
DD023,Yes,8890 FTN ODS 4,,62,6,4.3,62,4,0,Ore Development <5.2m,6/07/2021,Day 12Hr,210,WBINC
DD065,Yes,8982 GIB EWA,,73,6,4.3,73,4,0,Decline Development,6/07/2021,Day 12Hr,210,WBINC
INC_GROUT1,,8950 FTN 65,,0,0,0,,0,0,Paste Development,6/07/2021,Day 12Hr,210,WBINC
DD023,Yes,8830 FTN ODS,,61,6,4.3,61,4,0,Ore Development >5.2m,6/07/2021,Day 12Hr,210,WBINC
DD023,Yes,8890 FTN ODS 4,,0,0,0,,0,0,Ore Development <5.2m,6/07/2021,Day 12Hr,210,WBINC
DD036,Yes,8830 FTN ODS,,0,0,0,,0,0,Ore Development >5.2m,6/07/2021,Day 12Hr,210,WBINC
DD036,Yes,8810 STC FTN,,0,0,0,,0,0,Ore Development >5.2m,6/07/2021,Day 12Hr,210,WBINC
DD016,Yes,8982 GIB SD 51,,0,0,0,,0,0,Stripping,6/07/2021,Day 12Hr,210,WBINC
DD016,No,8930 FTN ODS 3,,0,0,0,,0,0,Waste Development <5.2m,6/07/2021,Night 12Hr,210,WBINC
DD016,No,8890 FTN ODS 4,,0,0,0,,0,0,Ore Development <5.2m,6/07/2021,Night 12Hr,210,WBINC
DD023,Yes,8850 FTN ODS 1,,0,0,0,,0,0,Ore Development <5.2m,6/07/2021,Night 12Hr,210,WBINC
DD016,No,9102 HDY EXP,,0,0,0,,0,0,Waste Development >5.2m,6/07/2021,Night 12Hr,210,WBINC
DD065,Yes,9102 HDY EXP,,68,6,4.3,68,4,0,Waste Development >5.2m,6/07/2021,Night 12Hr,210,WBINC
DD023,Yes,8810 FTN DEC,,0,0,0,,0,0,Decline Development,6/07/2021,Night 12Hr,210,WBINC
DD065,Yes,8982 GIB SD 51,,59,6,3.3,59,4,0,Ore Development <5.2m,6/07/2021,Night 12Hr,210,WBINC
INC_GROUT1,,8982 GIB SD 51,,0,0,0,0,0,0,Ore Development >5.2m,6/07/2021,Night 12Hr,210,WBINC
DD065,Yes,9023 GIB ACC,,5,6,4.3,62,4,0,Waste Development <5.2m,6/07/2021,Night 12Hr,210,WBINC
DD023,Yes,8850 FTN ODN 1,,0,0,0,,0,0,Ore Development >5.2m,6/07/2021,Night 12Hr,210,WBINC
DD036,No,8810 FTN DEC,,0,0,0,,0,0,Decline Development,6/07/2021,Night 12Hr,210,WBINC
DD065,Yes,9002 GIB SD 45,,0,0,0,,0,0,Ore Development <5.2m,6/07/2021,Night 12Hr,210,WBINC
DD023,Yes,8850 FTN ODS 1,,66,6,4.3,66,4,0,Ore Development <5.2m,6/07/2021,Night 12Hr,210,WBINC
DD016,Yes,8922 GIB PFC,,0,0,0,0,0,0,Waste Development <5.2m,7/07/2021,Night 12Hr,211,WBINC
DD016,Yes,8890 FTN ODS 4,,0,0,0,0,0,0,Ore Development <5.2m,7/07/2021,Night 12Hr,211,WBINC
DD023,Yes,8890 FTN ODS 4,,66,6,4.3,66,4,0,Ore Development <5.2m,7/07/2021,Night 12Hr,211,WBINC
DD016,Yes,8810 FTN DEC,,0,0,0,0,0,0,Decline Development,7/07/2021,Night 12Hr,211,WBINC
DD023,Yes,8830 FTN ODS,,0,0,0,,0,0,Ore Development >5.2m,7/07/2021,Night 12Hr,211,WBINC
DD023,Yes,8850 FTN ODN 1,,0,0,0,,0,0,Ore Development >5.2m,7/07/2021,Night 12Hr,211,WBINC
DD065,Yes,9023 GIB ACO,,66,0,4.3,0,0,0,Waste Development >5.2m,7/07/2021,Night 12Hr,211,WBINC
DD023,Yes,8850 FTN ODN 1,,66,6,4.3,66,4,0,Ore Development >5.2m,7/07/2021,Night 12Hr,211,WBINC
DD016,Yes,8830 FTN ODN 1,,0,0,0,,0,0,Ore Development >5.2m,7/07/2021,Night 12Hr,211,WBINC
DD065,Yes,8942 GIB ODN 2,,0,0,0,,0,0,Ore Development <5.2m,7/07/2021,Night 12Hr,211,WBINC
DD065,Yes,8942 GIB ODN 2,,66,6,4.3,66,4,0,Ore Development <5.2m,7/07/2021,Night 12Hr,211,WBINC
DD065,Yes,9023 GIB ACO,,0,0,0,0,0,0,Waste Development >5.2m,7/07/2021,Night 12Hr,211,WBINC
DD065,No,9102 HDY EXP,,68,6,4.3,68,4,0,Waste Development >5.2m,8/07/2021,Day 12Hr,211,WBINC
DD023,Yes,8830 FTN ODN 1,,56,6,4.3,56,4,0,Ore Development >5.2m,8/07/2021,Day 12Hr,211,WBINC
DD016,Yes,8982 GIB SD 51,,0,0,0,,0,0,Ore Development <5.2m,8/07/2021,Day 12Hr,211,WBINC
DD023,Yes,8830 FTN ODS,,0,0,0,0,0,0,Ore Development >5.2m,8/07/2021,Day 12Hr,211,WBINC
DD016,Yes,8962 GIB ODN 2,,0,0,0,,0,0,Ore Development <5.2m,8/07/2021,Day 12Hr,211,WBINC
DD065,No,8982 GIB SD 51,,12,0,4.3,0,0,0,Ore Development <5.2m,8/07/2021,Day 12Hr,211,WBINC
DD023,Yes,8830 FTN ODS,,0,0,0,0,0,0,Ore Development >5.2m,8/07/2021,Day 12Hr,211,WBINC
DD016,Yes,8922 GIB PFC,,0,0,0,,0,0,Waste Development <5.2m,8/07/2021,Day 12Hr,211,WBINC
DD023,Yes,8830 FTN ODS,,0,0,4.3,0,0,0,Face Support,8/07/2021,Day 12Hr,211,WBINC
DD065,No,9102 HDY EXP,,0,0,0,,0,0,Waste Development >5.2m,8/07/2021,Day 12Hr,211,WBINC
DD065,No,9023 GIB ACO,,0,6,4.3,66,4,0,Waste Development >5.2m,8/07/2021,Day 12Hr,211,WBINC
DD023,Yes,8810 FTN DEC,,68,6,4.3,68,4,0,Decline Development,8/07/2021,Day 12Hr,211,WBINC
DD023,Yes,8830 FTN ODS,,56,6,4.3,56,4,0,Ore Development >5.2m,8/07/2021,Day 12Hr,211,WBINC
DD065,Yes,8962 GIB ODS 1,,66,6,4.3,66,4,0,Ore Development <5.2m,8/07/2021,Night 12Hr,211,WBINC
DD023,Yes,8830 FTN ODN 1,,0,0,0,,0,0,Ore Development >5.2m,8/07/2021,Night 12Hr,211,WBINC
DD016,No,9102 HDY EXP,,0,0,0,,0,0,Waste Development >5.2m,8/07/2021,Night 12Hr,211,WBINC
INC_GROUT1,,9022 GIB 40,,0,0,0,,0,0,Ore Development >5.2m,8/07/2021,Night 12Hr,211,WBINC
DD065,Yes,8922 GIB ACC,,0,0,0,,0,0,Waste Development >5.2m,8/07/2021,Night 12Hr,211,WBINC
DD065,Yes,8982 GIB SD 51,,35,4,4.3,62,4,0,Ore Development <5.2m,8/07/2021,Night 12Hr,211,WBINC
DD065,Yes,8922 GIB ACC,,80,6,4.3,80,4,0,Waste Development >5.2m,8/07/2021,Night 12Hr,211,WBINC
DD023,Yes,8850 FTN ODS 1,,66,6,4.3,66,4,0,Ore Development <5.2m,8/07/2021,Night 12Hr,211,WBINC
DD016,No,9023 GIB ACC,,0,0,0,,0,0,Waste Development >5.2m,8/07/2021,Night 12Hr,211,WBINC
DD023,Yes,8890 FTN ODS 4,,0,0,0,,0,0,Ore Development <5.2m,8/07/2021,Night 12Hr,211,WBINC
DD036,Yes,8810 FTN EWA,,0,0,0,,0,0,Waste Development <5.2m,8/07/2021,Night 12Hr,211,WBINC
DD065,Yes,8922 GIB PFC,,66,6,4.3,66,4,0,Waste Development <5.2m,8/07/2021,Night 12Hr,211,WBINC
DD023,Yes,8890 FTN ODS 4,,66,6,4.3,66,4,0,Ore Development <5.2m,8/07/2021,Night 12Hr,211,WBINC
DD016,No,8962 GIB ODS 1,,0,0,0,,0,0,Ore Development <5.2m,8/07/2021,Night 12Hr,211,WBINC
INC_GROUT1,,8810 FTN EWA,,0,0,0,,0,0,Waste Development >5.2m,8/07/2021,Night 12Hr,211,WBINC
DD036,Yes,8850 FTN ODN,,0,0,0,,0,0,Ore Development >5.2m,8/07/2021,Night 12Hr,211,WBINC
DD065,Yes,8942 GIB ODN 2,,66,6,4.3,66,4,0,Ore Development <5.2m,8/07/2021,Night 12Hr,211,WBINC
DD016,No,8942 GIB ODN 2,,0,0,0,,0,0,Waste Development <5.2m,8/07/2021,Night 12Hr,211,WBINC
DD023,Yes,8850 FTN ODS 1,,0,0,0,,0,0,Ore Development <5.2m,8/07/2021,Night 12Hr,211,WBINC
DD016,No,9102 HDY EXP,,0,0,0,0,0,0,Waste Development >5.2m,9/07/2021,Day 12Hr,211,WBINC
DD036,Yes,8830 FTN ODS,,0,0,0,,0,0,Ore Development >5.2m,9/07/2021,Day 12Hr,211,WBINC
DD023,Yes,8830 FTN ODN 1,,58,6,4.3,58,4,0,Ore Development >5.2m,9/07/2021,Day 12Hr,211,WBINC
DD023,Yes,8830 FTN ODN 1,,0,0,0,,0,0,Ore Development >5.2m,9/07/2021,Day 12Hr,211,WBINC
DD036,Yes,8850 FTN ODN 1,,0,0,0,0,0,0,Waste Development >5.2m,9/07/2021,Day 12Hr,211,WBINC
DD036,Yes,8890 FTN ODS 4,,0,0,0,,0,0,Ore Development <5.2m,9/07/2021,Day 12Hr,211,WBINC
DD065,No,9023 GIB ACO,,62,6,4.3,62,4,0,Ore Development >5.2m,9/07/2021,Day 12Hr,211,WBINC
INC_GROUT1,,8810 FTN EWA,,0,0,0,0,0,0,Waste Development <5.2m,9/07/2021,Day 12Hr,211,WBINC
DD023,Yes,8810 FTN PS,,62,0,4.3,62,2.5,0,Waste Development <5.2m,9/07/2021,Day 12Hr,211,WBINC
DD016,No,8982 GIB ODN 2,,0,0,0,,0,0,Electrical Cuddy,9/07/2021,Day 12Hr,211,WBINC
DD016,No,8942 GIB ODN 2,,0,0,0,,0,0,Ore Development >5.2m,9/07/2021,Day 12Hr,211,WBINC
DD023,Yes,8850 FTN ODN 1,,4,0,4.3,0,0,0,Waste Development >5.2m,9/07/2021,Day 12Hr,211,WBINC
DD065,No,8942 GIB ODN 2,,62,6,4.3,0,0,0,Ore Development >5.2m,9/07/2021,Day 12Hr,211,WBINC
DD023,Yes,8810 FTN INF 2,,26,0,2.3,26,0,0,Stripping,9/07/2021,Day 12Hr,211,WBINC
INC_GROUT1,,9022 GIB 40,,0,0,0,,0,0,Ore Development <5.2m,9/07/2021,Day 12Hr,211,WBINC
DD065,No,9002 GIB SD 45,,62,6,4.3,62,2.7,0,Ore Development <5.2m,9/07/2021,Day 12Hr,211,WBINC
DD065,No,9102 HDY EXP,,68,6,4.3,68,4,0,Waste Development >5.2m,9/07/2021,Day 12Hr,211,WBINC
DD065,No,8942 GIB ODN 2,,0,0,4.3,66,4,0,Ore Development <5.2m,9/07/2021,Night 12Hr,211,WBINC
DD065,Yes,9023 GIB ACO,,66,6,4.3,66,4,0,Waste Development >5.2m,9/07/2021,Night 12Hr,211,WBINC
DD036,No,8830 FTN ODN 1,,0,0,0,,0,0,Ore Development >5.2m,9/07/2021,Night 12Hr,211,WBINC
DD036,No,8830 FTN ODS,,0,0,0,,0,0,Ore Development >5.2m,9/07/2021,Night 12Hr,211,WBINC
DD065,Yes,8922 GIB PFC,,66,6,3.3,66,3.2,0,Waste Development <5.2m,9/07/2021,Night 12Hr,211,WBINC
DD016,No,8982 GIB SD 51,,0,0,0,,0,0,Ore Development >5.2m,9/07/2021,Night 12Hr,211,WBINC
DD023,No,8850 FTN ODN 1,,63,6,4.3,66,4,0,Ore Development <5.2m,9/07/2021,Night 12Hr,211,WBINC
DD023,No,8890 FTN ODS 4,,61,6,4.3,61,4,0,Ore Development <5.2m,9/07/2021,Night 12Hr,211,WBINC
DD023,No,8830 FTN ODS,,0,0,0,,0,0,Ore Development <5.2m,9/07/2021,Night 12Hr,211,WBINC
DD023,No,8830 FTN ODS,,63,6,4.3,63,0,0,Ore Development <5.2m,9/07/2021,Night 12Hr,211,WBINC
DD036,No,8810 FTN DEC,,0,0,0,,0,0,Decline Development,9/07/2021,Night 12Hr,211,WBINC
DD016,No,8982 GIB EWA,,0,0,0,,0,0,Decline Development,9/07/2021,Night 12Hr,211,WBINC
DD036,No,8830 FTN ODS,,0,0,0,,0,0,Face Support,9/07/2021,Night 12Hr,211,WBINC
DD065,Yes,8922 GIB PFC,,0,0,0,,0,0,Waste Development <5.2m,9/07/2021,Night 12Hr,211,WBINC
DD065,Yes,9023 GIB ACO,,0,0,0,0,0,0,Waste Development >5.2m,9/07/2021,Night 12Hr,211,WBINC
INC_GROUT1,,9022 GIB 40,,0,0,0,,0,0,Ore Development >5.2m,9/07/2021,Night 12Hr,211,WBINC
DD016,No,8982 GIB ODN 2,,0,0,0,,0,0,Stripping,9/07/2021,Night 12Hr,211,WBINC
DD016,No,8982 GIB EWA,,42,0,4.3,42,0,0,Decline Development,10/07/2021,Day 12Hr,211,WBINC
DD016,No,8982 GIB SD 51,,62,6,3.3,62,3.5,0,Ore Development <5.2m,10/07/2021,Day 12Hr,211,WBINC
DD023,Yes,8850 FTN ODS,,4,0,4.3,89,0,0,Ore Development <5.2m,10/07/2021,Day 12Hr,211,WBINC
DD023,Yes,8850 FTN ODN 1,,0,0,0,0,0,0,Waste Development >5.2m,10/07/2021,Day 12Hr,211,WBINC
DD016,No,8982 GIB EWA,,0,0,0,,0,0,Decline Development,10/07/2021,Day 12Hr,211,WBINC
DD036,Yes,8830 FTN ODS,,0,0,0,,0,0,Ore Development >5.2m,10/07/2021,Day 12Hr,211,WBINC
DD023,No,8830 FTN ODS,,0,0,4.3,63,4,0,Ore Development >5.2m,10/07/2021,Day 12Hr,211,WBINC
DD023,Yes,8810 FTN DEC,,72,6,4.3,72,4,0,Decline Development,10/07/2021,Day 12Hr,211,WBINC
DD036,Yes,8850 FTN ODN 1,,0,0,0,0,0,0,Waste Development >5.2m,10/07/2021,Day 12Hr,211,WBINC
DD023,Yes,8830 FTN ODN 1,,62,6,4.3,62,4,0,Ore Development >5.2m,10/07/2021,Day 12Hr,211,WBINC
INC_GROUT1,,8982 GIB 51,,0,0,0,0,0,0,Ore Development <5.2m,10/07/2021,Day 12Hr,211,WBINC
DD065,Yes,8942 GIB ODN 2,,66,6,4.3,66,4,0,Waste Development <5.2m,10/07/2021,Night 12Hr,211,WBINC
DD016,No,8922 GIB DEC,,0,0,0,,0,0,Decline Development,10/07/2021,Night 12Hr,211,WBINC
DD016,No,9102 HDY EXP,,0,0,0,,0,0,Waste Development >5.2m,10/07/2021,Night 12Hr,211,WBINC
DD023,Yes,8850 FTN ODS 1,,63,6,4.3,66,4,0,Ore Development >5.2m,10/07/2021,Night 12Hr,211,WBINC
DD065,Yes,8982 GIB EWA,,50,6,4.3,50,4,0,Decline Development,10/07/2021,Night 12Hr,211,WBINC
INC_GROUT1,,8982 GIB 51,,0,0,0,0,0,0,Ore Development >5.2m,10/07/2021,Night 12Hr,211,WBINC
DD023,Yes,8850 FTN ODN 1,,61,6,4.3,66,4,0,Ore Development >5.2m,10/07/2021,Night 12Hr,211,WBINC
DD065,Yes,8942 GIB ODN 2,,0,0,0,,0,0,Ore Development <5.2m,10/07/2021,Night 12Hr,211,WBINC
DD023,Yes,8890 FTN ODS 4,,63,6,4.3,66,4,0,Ore Development >5.2m,10/07/2021,Night 12Hr,211,WBINC
DD036,No,8850 FTN ODN 1,,0,0,0,,0,0,Ore Development <5.2m,10/07/2021,Night 12Hr,211,WBINC
DD065,Yes,8982 GIB EWA,,0,0,0,,0,0,Decline Development,10/07/2021,Night 12Hr,211,WBINC
DD036,No,8890 FTN ODS 4,,0,0,0,,0,0,Ore Development <5.2m,10/07/2021,Night 12Hr,211,WBINC
DD036,No,8830 FTN ODS,,0,0,0,,0,0,Waste Development >5.2m,10/07/2021,Night 12Hr,211,WBINC
DD065,Yes,9023 GIB ACO,,0,0,0,,0,0,Waste Development >5.2m,10/07/2021,Night 12Hr,211,WBINC
DD036,Yes,8830 FTN ODS,,0,0,0,0,0,0,Ore Development >5.2m,11/07/2021,Day 12Hr,211,WBINC
DD036,Yes,8830 FTN ODS,,61,6,4.3,61,4,0,Ore Development >5.2m,11/07/2021,Day 12Hr,211,WBINC
INC_GROUT1,,9022 GIB 45,,0,0,0,0,0,0,Ore Development <5.2m,11/07/2021,Day 12Hr,211,WBINC
DD036,Yes,8830 FTN ODS,,0,0,0,0,0,0,Face Support,11/07/2021,Day 12Hr,211,WBINC
DD065,Yes,8942 GIB ODN 2,,0,0,0,,0,0,Ore Development <5.2m,11/07/2021,Day 12Hr,211,WBINC
DD016,No,8982 GIB SD 51,,0,0,0,0,0,0,Ore Development <5.2m,11/07/2021,Day 12Hr,211,WBINC
DD065,Yes,9102 HDY EXP,,59,6,4.3,59,4,0,Waste Development >5.2m,11/07/2021,Day 12Hr,211,WBINC
DD036,Yes,8830 FTN ODN 1,,62,6,4.3,62,4,0,Ore Development >5.2m,11/07/2021,Day 12Hr,211,WBINC
DD065,Yes,9023 GIB ACO,,59,6,4.3,59,4,0,Waste Development >5.2m,11/07/2021,Day 12Hr,211,WBINC
DD016,No,8982 GIB SD 51,,0,0,0,,0,0,Face Support,11/07/2021,Day 12Hr,211,WBINC
DD036,Yes,8830 FTN ODN 1,,0,0,0,0,0,0,Ore Development >5.2m,11/07/2021,Day 12Hr,211,WBINC
DD036,Yes,8830 FTN ODN 1,,0,0,0,0,0,0,Face Support,11/07/2021,Day 12Hr,211,WBINC
DD016,No,8922 GIB DEC,,0,0,0,0,0,0,Decline Development,11/07/2021,Day 12Hr,211,WBINC
DD023,Yes,8850 FTN ODS 1,,0,0,0,,0,0,Ore Development <5.2m,11/07/2021,Day 12Hr,211,WBINC
DD065,Yes,8922 GIB DEC,,0,0,0,,0,0,Decline Development,11/07/2021,Night 12Hr,211,WBINC
DD036,No,8810 FTN EWA,,0,0,0,,0,0,Electrical Cuddy,11/07/2021,Night 12Hr,211,WBINC
DD036,No,8890 FTN ODS 4,,0,0,0,,0,0,Ore Development <5.2m,11/07/2021,Night 12Hr,211,WBINC
DD023,Yes,8890 FTN ODS 4,,64,6,4.3,64,4,0,Ore Development <5.2m,11/07/2021,Night 12Hr,211,WBINC
DD065,Yes,8922 GIB DEC,,80,6,4.3,80,4,0,Decline Development,11/07/2021,Night 12Hr,211,WBINC
DD023,Yes,8850 FTN ODN 1,,0,0,0,0,0,0,Ore Development >5.2m,11/07/2021,Night 12Hr,211,WBINC
DD016,No,8982 GIB ODN 2,,0,0,0,0,0,0,Ore Development <5.2m,11/07/2021,Night 12Hr,211,WBINC
DD023,Yes,8850 FTN ODS 1,,0,0,0,,0,0,Ore Development <5.2m,11/07/2021,Night 12Hr,211,WBINC
DD016,No,8982 GIB EWA,,0,0,0,,0,0,Decline Development,11/07/2021,Night 12Hr,211,WBINC
DD023,Yes,8830 FTN ODS,,0,0,0,0,0,0,Ore Development >5.2m,11/07/2021,Night 12Hr,211,WBINC
